,im,like,people,one,get,amp,good,know,time,day,would,really,love,think,us,see,even,make,thats,cant,much,go,still,great,want,got,never,well,also,back,today,u,happy,going,way,new,life,feel,ive,always,work,say,bad,right,thank,ill,many,first,look,best,take,hope,may,please,every,things,sorry,something,better,sad,thing,man,said,hes,years,someone,last,help,fun,keep,beautiful,poor,home,super,trump,nice,lol,give,little,getting,lot,done,sure,god,yes,let,live,oh,evil,use,game,funny,family,damaging,long,rejected,perfect,cold,theyre,find,broken,since,miserable,care,proud,scared,hard,two,theres,stop,show,big,without,times,thought,quality,grief,around,put,trying,real,covid,try,enough,intelligent,regret,money,stay,grieving,already,deprived,maybe,though,smile,generous,support,lucky,away,pretty,end,exciting,old,job,part,believe,celebration,heart,must,hate,gross,video,whole,adventure,news,saying,yet,wait,start,bleak,birthday,remember,used,story,via,school,seen,place,motivating,team,house,check,high,kids,lets,lively,kind
gross,0.09252998,0.5451684,0.10696293,0.07288231,0.0077360948,0.086705,0.29859224,0.25420386,-0.007004332,-0.11751169,0.14257516,0.20076245,0.24117534,0.31558812,-0.033003137,-0.011709809,0.1452955,0.0536019,0.2924127,0.15379216,0.2280769,0.06790895,0.088448524,0.23276706,0.263598,0.044605784,0.060074992,0.08571083,0.2346287,0.03362806,-0.1357946,0.23966542,0.15396602,0.10633556,0.1445263,0.0021185977,-0.028536556,0.14268896,0.0285088,0.05849896,-0.12752007,0.29853138,0.55884844,0.3179217,-0.013442395,0.1799558,-0.024019804,0.06945941,0.22442356,0.11853721,0.14706855,-0.013399768,-0.13146083,0.074648194,0.10557011,-0.0051779132,0.31659544,0.16773704,0.27733147,0.41627014,0.10152599,0.2837304,0.36972904,0.28029484,0.07063586,0.18277034,0.054418016,0.009327839,0.3434815,0.0007599032,0.32833362,0.57647336,0.011434368,0.2901151,0.27342948,0.5089874,0.37875158,0.056054488,0.2919886,0.07808751,0.16521831,0.07338536,0.30923572,0.17319143,0.34147415,0.13686942,-0.12349883,0.27652293,0.5801767,0.21966667,0.10313641,0.6989311,-0.13586369,0.68138677,0.12910128,0.40166217,0.43229732,0.4939584,0.27471602,-0.022850065,0.4875505,-0.029385954,0.5482927,0.30029863,0.29894206,0.6138211,0.23287565,0.12446848,0.2652498,0.16463703,-0.03224546,0.46241882,0.11791005,-0.12636322,0.2845196,0.24707551,0.21973303,0.23090956,0.18747032,0.19410421,0.39779943,-0.03312158,0.10797339,0.114476666,0.6406441,0.23216714,0.16847397,-0.022715949,0.19723189,0.13446876,0.40628865,0.26079142,0.2834827,0.21466681,0.35265335,-0.0092345625,0.29265466,0.15680349,0.34093538,-0.044368528,0.25943387,0.28511456,-0.10631377,-0.016325226,0.2880078,-0.08197585,0.082288,0.15785493,0.5907075,1.0,0.07488404,0.22561863,0.13620272,-0.14742696,0.4342292,0.09213189,0.055972233,0.004111265,0.5603295,-0.13120027,0.11003511,0.3553393,0.035355233,-0.07185126,-0.043911424,0.12968917,-0.10205624,0.37735283,-0.18837237,0.1186963,-0.11111705,0.28842533,0.11540742,0.039042752,0.54153216,0.34345874
video,0.077054836,0.14277452,-0.02383398,0.24468929,-0.036201257,-0.009525585,0.11368863,0.12645333,0.3104811,0.14992644,0.15913415,0.2536585,0.42736763,0.101534024,0.20041166,0.25294366,0.028571649,0.0010460167,0.12629934,0.1107527,0.13919562,0.06386289,0.040358774,0.2923791,0.14725088,0.15089212,0.2265681,0.066978246,0.32816783,0.17323738,0.31870478,0.2606337,0.1147062,0.046608627,0.11694119,0.4823101,0.18834062,0.016335664,0.30663303,0.19380784,0.1286473,0.1338769,0.053918265,-0.0071688485,0.25536603,0.25603625,0.030713512,0.3758691,0.18593647,0.23617479,-0.050614763,0.17791551,0.10098831,0.29993322,0.20405488,0.1394812,0.16386962,0.33136326,0.13213377,0.21835744,0.27752215,0.19005777,0.17822519,0.07368527,0.10208822,0.24922402,0.32064435,0.091718525,0.5347325,-0.01670434,0.28923914,-0.19288985,0.032855805,0.23543367,-0.0031630339,0.2824887,0.3522459,0.12615982,0.25871956,-0.085720405,0.19475023,0.094512686,0.22921836,0.06552522,0.25644782,0.05734084,0.35998783,0.29838496,-0.013531383,0.029722596,0.7360525,0.34673515,0.12698837,-0.15057266,0.026254145,0.09471995,0.2639901,0.009254072,-0.05879098,0.21928059,0.09537091,0.2166529,0.038389802,-0.08283664,0.14548966,0.1280422,0.09195995,0.23149928,0.1465856,0.1232649,0.6781289,0.27170262,-0.055201307,0.21132858,0.3556542,0.09613452,0.0822745,0.078335635,0.06483998,0.09046477,0.12129352,-0.04807671,0.26244718,-0.02959864,-0.13994136,0.35703093,0.12393971,-0.11490174,0.00096659915,0.18268082,-0.19225803,0.19781722,0.17763047,0.3043943,-0.034578927,0.12132123,0.116734624,0.054938972,0.21893495,0.22442794,0.4267146,0.14775766,0.2555016,0.36579952,0.07025153,0.27928647,0.2585639,0.0960339,0.08197009,0.07488404,1.0,0.39508292,0.6520447,0.3432144,0.07571141,0.3177947,0.32477754,0.2726404,0.15895931,0.37043408,0.32792234,0.2841117,0.7255608,0.39692235,0.07871681,0.27210608,0.3143208,0.03581656,0.44245535,0.08430778,0.5565979,0.049873874,0.14063524,0.30362168,0.28353596,0.19010735
whole,0.1567691,0.08960188,0.1748616,0.52482074,0.003392937,0.13700207,0.3142996,0.22397068,0.23718217,-0.029266704,0.33599395,0.26962566,0.24850929,0.2854293,0.16140333,0.12322796,0.21550125,0.1278548,0.35655838,0.12919803,0.22432053,0.10538445,0.29437575,0.4287404,0.25772658,0.1424226,0.22296096,0.059952192,0.3298238,0.20051731,0.14575477,0.11494055,0.20876142,0.34582117,0.19169942,0.44920504,0.33179203,0.13379283,0.32023433,0.2632697,0.17145948,0.061022863,0.33670837,0.45679107,0.05841038,0.22703119,0.19851953,0.68012553,0.100420505,0.49905813,0.21594347,0.23560435,0.16368848,0.16968058,0.72173107,0.25663075,0.15356553,0.2707722,0.3154682,0.46024677,0.26670533,0.06501783,0.1781916,0.13862476,0.11599038,0.16171087,0.56109256,0.040814977,0.4550903,0.02724911,0.3418288,0.121411726,0.19448566,0.14244244,0.07945679,0.31902808,0.3121206,0.15438797,0.38492286,0.08013031,0.29117712,0.196534,0.28818956,0.027648974,0.19494562,0.22684261,0.43674943,0.13098732,0.1911195,-0.022572702,0.3882443,0.42300612,0.19170555,0.19971848,0.47398567,0.14289556,0.56308824,0.15240689,0.12461411,0.22138272,0.25247785,0.4097612,0.43696603,0.10149562,0.21621813,0.3049073,0.32427472,0.35555342,0.47864825,0.048927084,0.3855231,0.536056,0.27663538,0.22716267,0.2447784,0.29912984,0.3285381,0.4348683,0.2077167,0.2390545,0.6263491,0.2515541,0.19128467,-0.01845127,0.25850278,0.3412895,0.037817784,0.0054075993,0.26731187,0.22019058,0.13408647,0.3922167,0.23659228,0.20298369,0.08348878,0.103739224,0.30448005,0.2612585,0.24450114,0.54437935,0.5645668,0.36599785,0.14313598,0.5287468,0.14791189,0.3728578,0.19079056,0.28281787,0.20867783,0.22561863,0.39508292,1.0,0.615871,0.04026665,0.20855075,0.24271947,0.15037072,0.33064276,0.45912364,0.06367008,0.33268353,0.32192275,0.40914086,0.17220971,0.11277278,0.4105392,0.17589113,0.37961635,0.24515006,0.10383676,0.1834761,0.07422214,0.26091725,0.16106752,0.42831606,0.36953303
adventure,-0.0065334775,0.16657367,-0.13282594,0.3284308,0.08886228,0.025506098,0.14807446,0.040137142,0.35315537,0.22352728,0.11050559,0.08900123,0.23711333,0.11071448,0.06671763,0.26424584,0.09108177,0.1721467,0.06438469,0.07361377,0.23891127,0.15346718,0.1299672,0.39327434,0.16046597,0.06979523,0.061696533,0.001327928,0.11525271,0.3110836,0.29642043,0.023449227,0.07254098,0.11123902,0.15916465,0.49242052,0.19859871,-0.023567082,0.07822301,0.064083405,0.09201738,0.051225387,0.10495124,0.18304223,0.09454989,0.108320646,-0.021438384,0.597303,0.23278993,0.27966964,0.2973992,0.10779061,0.10795391,0.108274825,0.52726775,0.107310876,-0.07563637,0.18324822,0.20838481,0.18572186,0.14499035,-0.05856901,0.065218,-0.10859371,0.2747507,0.033686236,0.4512561,0.07576792,0.4334597,-0.023226548,0.25604677,-0.09664824,0.19315657,0.14485693,-0.09648571,0.3322605,0.21921861,0.26677772,0.33809808,-0.00021414568,0.17765702,0.08020047,0.18376188,-0.03441922,0.025540985,0.076990396,0.43816036,0.04834686,-0.049692545,0.18403657,0.6373182,0.15598209,0.06004174,0.10246671,0.49083278,0.07093884,0.48166108,0.2560111,-0.15157533,0.2756742,0.24824506,0.32160175,0.22841986,0.040273603,0.047904007,0.1433251,0.13688041,0.39167538,0.24662822,0.0017246018,0.59573853,0.41258955,0.11197601,0.17289633,0.2663111,0.33615187,0.11126052,0.41021055,0.3475302,0.020317726,0.28396997,0.14149344,0.24890888,-0.1546027,-0.13301224,0.2989509,0.085411385,-0.02448884,0.015229052,0.047540024,-0.06274776,0.3265693,0.22291651,0.16667028,-0.042838436,0.08322176,0.106758095,0.26513207,0.13987043,0.5273103,0.5861613,0.18195373,0.11518497,0.42946792,0.00809715,0.4875028,0.14935537,-0.030089868,0.040652297,0.13620272,0.6520447,0.615871,1.0,0.11893521,-0.02853374,0.17999141,0.32548755,0.4499732,0.46560603,0.13230625,0.3393273,0.24789523,0.484442,0.42997363,0.2268374,0.1726884,0.3614042,0.04077922,0.3252883,0.1586152,0.5444961,0.2576657,0.06464942,0.14687423,0.43347657,0.04744121
news,0.11743301,-0.05343196,0.10137659,0.049144667,-0.0065952833,0.12877667,0.11069526,0.1871292,0.08901577,0.28385332,-0.056923807,0.31561035,0.009914159,0.20970239,0.06690262,0.3604994,0.02977273,-0.037091486,0.3352235,0.1343775,-0.21145694,-0.007614605,0.1277999,0.10415807,0.018670063,0.07737036,0.070582464,0.1495135,0.24201798,0.058179405,0.38610044,-0.16107894,0.11380601,0.088267,0.14001547,0.21676284,0.16837266,0.22139522,0.10192471,0.042035803,0.24103794,0.13658828,0.1535135,-0.0032601638,0.19629389,-0.12701786,0.21325447,-0.0685017,0.21635294,-0.080069244,-0.09787735,0.2905713,0.25668052,0.116542846,-0.07689251,0.35393,0.28449687,0.23749533,-0.066827096,0.21676238,0.37862036,0.13821001,0.06702507,0.11168544,0.10008899,-0.068500854,0.07653404,0.10365944,0.16351995,0.15834214,0.0627394,-0.09427336,0.07692804,0.16505075,0.17202288,0.031081375,0.14957273,-0.05330757,-0.13347104,0.00536421,0.060024228,0.20754464,0.083472535,0.092733875,0.25652283,-0.008155201,0.17803848,0.34065497,0.107709795,0.03862199,0.3142515,0.027649606,0.12006256,-0.044339277,-0.053964183,-0.019941097,0.012631203,0.06672338,0.14292781,0.28534034,-0.14610256,0.1487256,-0.10582676,0.03887665,0.078840666,-0.08842356,0.039270625,0.15467848,0.13208108,0.08999581,0.37619123,-0.08518235,-0.03705236,0.4108194,0.15582164,0.21274316,0.3447246,0.02060799,-0.07375137,0.08190269,0.12614131,0.292902,0.122899815,0.3151116,-0.06848123,-0.070446715,-0.046874493,0.06873905,0.11372012,0.11628952,-0.06378977,0.0589407,0.2513946,0.029578986,-0.12290802,0.15988956,0.01315063,-0.025969574,0.23571652,0.17080356,0.2653278,0.0057571195,0.5424416,0.36790767,0.23234725,0.18475816,0.11420407,0.21816759,0.034441646,-0.14742696,0.3432144,0.04026665,0.11893521,1.0,0.12146621,0.3483779,0.26762795,0.22745423,0.025524642,0.23863262,0.1974581,0.1337886,0.4918058,0.3854794,0.1885531,0.1493224,0.2176644,-0.009934067,0.3533928,0.069018416,0.25926045,0.18839781,0.059828017,0.22050548,-0.008931698,0.10837498
saying,0.17117403,0.3846171,0.28699648,0.29578704,0.29504797,0.12232943,0.21955548,0.61862427,0.13649303,0.04498062,0.28634045,0.49026912,0.12789996,0.61599416,0.16994031,0.3304728,0.36645383,0.1113954,0.4248316,0.35864592,0.2804348,0.33221978,0.48388255,0.04160019,0.4029847,0.31825116,0.47575185,0.16508342,0.49231184,0.23802947,0.048151247,0.34403852,0.2103354,0.56247425,0.35961765,0.08089748,0.24736078,0.38471547,0.21039557,0.49012655,0.24026452,0.6557022,0.32569432,0.5494465,0.035850387,0.27308074,0.26506573,0.16178645,0.38421866,0.04633294,0.1857933,0.31935298,0.030223694,0.30300865,0.08798199,0.40647393,0.51020944,0.44079575,0.28284672,0.3921004,0.41032258,0.4209906,0.6576333,0.3601402,0.25015566,0.35706702,0.09675584,0.33138242,0.21354073,0.14626163,0.10207242,0.28248903,0.10546279,0.25994837,0.5521489,0.28978342,0.6180862,0.29203025,0.27601808,0.5002072,0.36796942,0.5449426,0.578438,0.2580718,0.61875796,0.42161292,0.09999462,0.4526132,0.4466531,0.19022635,0.2279096,0.5879033,0.03825033,0.36879116,0.24074297,0.3253814,0.21678524,0.18146959,0.3904784,0.325307,0.47268754,0.35832873,0.34458223,0.24671823,0.37922207,0.66798717,0.3223371,0.24454735,0.34359562,0.32725814,0.3390968,0.33874083,0.14830984,0.24444807,0.45984498,0.08854214,0.21969731,0.2248267,0.36695477,0.6241208,0.4151866,0.20959432,0.42247546,0.4867128,0.4775554,0.25564027,0.30639452,0.15344703,0.27276763,0.56285846,0.2407846,0.5862885,0.41472158,0.25735727,0.21809672,0.20322828,0.45691344,0.28242114,0.33054578,0.19405523,0.18977658,0.25931677,0.3432586,0.24330336,0.60368794,-0.16219148,0.21154673,0.49074805,0.54522634,0.4342292,0.07571141,0.20855075,-0.02853374,0.12146621,1.0,0.550657,0.27026883,0.24286997,0.20673202,0.026544854,0.3462421,0.5751934,0.25399077,-0.06588182,0.02764449,0.5359444,0.13933554,0.4048221,0.084145084,0.31470466,0.058633104,0.06930876,0.29840252,0.20640014,0.090851024,0.4184634
yet,0.2930951,0.2366003,0.38597003,0.44332552,0.32941666,0.14353581,0.17800176,0.4856213,0.44716218,0.38425794,0.35510597,0.33874407,0.13370639,0.51850796,0.2847558,0.2497266,0.508029,0.18533978,0.4057913,0.41739073,0.26328358,0.20208843,0.520079,0.1195746,0.3000598,0.43452603,0.5575334,0.50503814,0.50245255,0.20960468,0.40027392,0.24495167,0.19674043,0.45592478,0.4895537,0.088151336,0.33997315,0.23074655,0.44771755,0.381286,0.3909903,0.35605928,0.25527638,0.46618614,0.08841014,0.35432088,0.27629822,0.24823757,0.10020653,0.15237696,0.024146633,0.35644427,0.25766543,0.23819593,0.18929072,0.64956224,0.45451277,0.51941246,0.4484677,0.39382613,0.6477735,0.3715212,0.5027699,0.4268636,0.505902,0.42484552,0.18321447,0.2722419,0.23229952,0.036522217,-0.015287782,0.037944473,0.21996741,0.14562026,0.45414713,0.21242088,0.51374876,0.12453846,0.29508287,0.43056545,0.41012377,0.4295453,0.39118809,0.14318532,0.5068474,0.3919801,0.21899986,0.28824088,0.16906689,0.1005147,0.52541274,0.38969857,0.26293534,0.20271409,0.39508715,0.2861071,0.081675835,0.033472233,0.3422163,0.4025183,0.28945893,0.59276587,0.22899258,0.16088018,0.2596814,0.3698416,0.44061178,0.32362872,0.36887836,0.27172056,0.38122714,0.118738405,0.39146724,0.591585,0.510465,-0.027486308,0.232125,0.18113428,0.20868124,0.5254696,0.26991692,0.508485,0.47268763,0.5967537,0.16576461,0.43242225,0.29981652,0.07197137,0.33227473,0.6262691,0.09303939,0.62691176,0.594758,0.15569308,0.028892843,0.13550897,0.47836167,0.39626494,0.28517303,0.33122176,0.29541287,0.0046202065,0.609319,0.49738073,0.5299742,0.081402004,0.31319517,0.54377055,0.25907248,0.09213189,0.3177947,0.24271947,0.17999141,0.3483779,0.550657,1.0,0.44758937,0.35597366,0.10848627,0.2433305,0.5369285,0.6131001,0.49703607,0.07763716,0.1331043,0.5348167,0.43329048,0.18816109,0.338728,0.2549949,0.1431406,0.116537824,0.3757995,0.37381482,-0.07284573,0.21833721
wait,0.19981451,0.13265273,0.17145711,0.25567952,0.39767435,-0.06192005,0.15947554,0.2656398,0.29523954,0.337548,0.13174492,0.30085844,0.25555515,0.28738415,0.15351722,0.52270615,0.47773898,0.039359607,0.23237334,0.38376638,0.12988701,0.4823599,0.38651755,0.14909951,0.2750373,0.12697695,0.20170157,0.3811233,0.23590529,0.27892366,0.32761192,0.3171288,0.28057894,0.32728958,0.19722909,0.111213006,0.14192578,0.14637718,0.11820716,0.06240711,0.37782866,0.4163941,0.17877132,0.2815746,0.23275845,0.29070538,0.15296115,0.299434,0.18505813,0.047999952,0.37830755,0.31422722,0.20308656,0.23317842,0.21920243,0.30100167,0.42617804,0.16655101,0.19685021,0.42870215,0.22823301,0.25197917,0.25801036,0.100801915,0.18315873,0.13275602,0.40643284,0.33693978,0.33123702,0.2374436,0.13750562,0.122369945,0.3297476,0.123915106,0.15150316,0.39764273,0.49034202,0.30039993,0.18752116,0.1669403,0.06705772,0.17488827,0.27041274,0.2797099,0.31814846,0.4024041,0.5358288,0.4196726,-0.0011784092,0.17977265,0.43420213,0.2671588,0.1681054,-0.030640317,0.32924867,0.03780297,0.0861316,0.21865578,0.13800009,0.51772004,0.286507,0.34688932,0.224657,0.041035324,0.20549697,0.35700843,0.25857297,0.3751626,0.0450328,0.38278988,0.4187003,0.121481076,0.24037594,0.17279433,0.2834943,0.042825326,0.09235954,0.30985194,0.29036665,0.18336672,0.21880583,0.14033616,0.3923746,0.40950474,-0.024621902,0.28452575,0.19686228,0.29140082,0.18389836,0.3010271,0.06322625,0.38386837,0.31596068,0.22166364,-0.02664033,0.14683829,0.44984055,0.297555,0.051615898,0.52301633,0.35937378,0.3317333,0.23709415,0.19575012,0.6131906,0.28295317,0.30294427,0.19196305,0.32714623,0.055972233,0.32477754,0.15037072,0.32548755,0.26762795,0.27026883,0.44758937,1.0,0.53187406,0.13401808,0.22607332,0.6471533,0.39548513,0.37653252,0.14176624,0.27830386,0.058402095,0.19340795,0.14622931,0.13783586,0.27323514,0.45045713,0.24238396,0.30876145,0.4769237,-0.037665684,-0.026043845
start,0.5459325,0.27000967,0.24550709,0.3188791,0.6142722,0.042974442,0.24276678,0.43945774,0.3716296,0.33043727,0.03492209,0.39556208,0.19672173,0.38246495,0.17837125,0.52749056,0.23589672,0.41485143,0.37980208,0.13530502,0.13455757,0.5967452,0.48870432,0.22719786,0.27662683,0.29539713,0.1529116,0.29535344,0.2769162,0.5336531,0.48471966,0.2614194,0.17043063,0.4147962,0.24725516,0.317801,0.21851468,0.31856653,0.29511517,0.24599856,0.52289283,0.46223193,0.23976354,0.5351149,0.22902605,0.31932127,0.094238795,0.2920597,0.32595074,0.07510803,0.51089424,0.31709498,0.15070699,0.22761437,0.29825795,0.4095057,0.22126168,0.4328442,0.37166673,0.33062756,0.2317833,0.07203167,0.14145918,0.24534789,0.120388255,0.20868309,0.35226944,0.44745144,0.4549401,0.6428063,0.05990991,0.011309456,0.43375665,0.3783423,0.0075700167,0.45516634,0.55571264,0.5339374,0.3370182,0.4399974,0.28794882,0.31139904,0.34087607,-0.031791538,0.29446334,0.41035125,0.56587803,0.26063272,-0.11298678,0.3443191,0.38041902,0.1460321,0.12523381,0.028042832,0.41401523,0.0067493473,0.1857727,0.31460288,0.436243,0.6413392,0.09845425,0.36342406,0.27361655,0.099717304,0.14362147,0.41232038,0.42482683,0.23796128,0.43293676,0.5714073,0.5023312,0.29185805,0.41223282,0.25280407,0.39987695,0.27890798,0.1598654,0.62876576,0.53313744,0.15616357,0.27930194,0.23856199,0.6584083,0.2822231,-0.114466175,0.52829427,0.30333304,0.48313567,0.06693796,0.3074841,0.16354789,0.5889722,0.3837211,0.19260313,-0.029540129,0.20746638,0.2797494,0.40212464,0.37728712,0.6107681,0.45619446,0.15882197,0.3320495,0.2529394,0.25851008,0.30179682,0.12041944,0.18399696,0.2567001,0.004111265,0.2726404,0.33064276,0.4499732,0.22745423,0.24286997,0.35597366,0.53187406,1.0,0.28878662,0.23691729,0.637199,0.28796363,0.18893449,0.23857324,0.3916627,0.114897415,0.38156188,0.21593694,0.20750146,0.35431352,0.62310165,0.27938265,0.4223594,0.32824835,0.09804076,0.076901026
bleak,-0.038884662,0.5225068,-0.039380156,0.1497854,-0.014830315,0.09541464,0.52851063,0.09830775,0.14662957,0.19871324,0.050787576,0.20566018,0.24157593,0.2750032,0.038097575,0.17589661,0.116994426,0.15743811,0.10704493,-0.006512894,0.23586267,0.11572482,0.15721768,0.59792906,0.105459675,-0.09646622,0.0798068,0.22480723,0.20642564,0.25958744,0.20228823,-0.035509393,0.27677992,0.24559668,0.31765503,0.33117008,0.22817211,0.08260146,0.07642828,0.23406248,0.1100895,0.1604094,0.50468135,0.4198233,0.052539274,0.02723262,0.15079829,0.19800043,0.34661546,0.32420972,0.26031294,0.24691617,0.103489414,-0.00999878,0.2634799,0.20870663,0.13331091,0.23894556,0.4972383,0.4286388,0.049074482,-0.06032671,0.14380498,0.08697424,0.10037504,0.011067034,0.18588138,0.07554746,0.4823653,0.15176617,0.50154215,0.25518438,0.1679131,0.16042951,-0.0018099621,0.67763907,0.18584116,0.09616965,0.41814658,0.0062613925,0.32010093,0.29600713,0.35165444,0.03434151,0.14263904,0.032235164,0.13129018,0.11200542,0.28380844,0.0958556,0.15830126,0.3651347,-0.030624617,0.5443034,0.25733677,0.22724238,0.7178252,0.49713784,0.040614706,0.2114766,0.30051664,0.13929771,0.55952567,0.15966119,0.27656636,0.3948191,0.3201563,0.29478985,0.351315,0.0019360774,0.17745824,0.3998714,0.16227065,0.07688624,0.22289434,0.3699543,0.30942094,0.5071176,0.32494417,0.112277016,0.42089745,0.07750426,0.18138288,-0.017140664,0.40995023,0.3050523,0.017586282,0.049137745,0.19686285,0.059977926,0.22744468,0.28077084,0.25026104,0.29766637,0.21441291,-0.009928238,0.27625886,0.22462925,0.3229284,0.39286292,0.7238197,0.23499797,0.056079533,0.07330403,0.113261506,0.21962176,-0.10441252,0.013479767,0.29485175,0.5603295,0.15895931,0.45912364,0.46560603,0.025524642,0.20673202,0.10848627,0.13401808,0.28878662,1.0,0.009889988,0.26115397,0.13798401,0.15456194,0.047736846,0.10073157,0.14947358,0.08328011,0.42311588,0.06562448,-0.022736521,0.083667964,0.23843135,0.12345891,0.13465345,0.7433441,0.22314864
birthday,0.34070188,0.0909088,0.08227923,0.1900064,0.14035442,0.35750863,0.089670666,0.17718063,0.2194798,0.5589954,0.0991918,0.23930733,0.45901924,0.13561329,0.15396371,0.31607282,0.07568002,0.17584985,0.08644045,0.030960634,0.104539976,0.16769135,0.24311477,0.14807113,0.10200193,0.3014307,0.237292,0.28957662,0.3612861,0.11297503,0.59401554,0.376235,0.5220509,0.05734202,0.08957334,0.17142746,0.26650846,0.280035,0.2691487,0.42604396,0.1171546,0.15704201,-0.14298147,-0.04042797,0.41638392,0.20923954,0.21539277,0.15669195,0.18150952,0.26749545,0.020444367,0.3475946,0.5023694,0.1415813,0.079575635,0.14445429,0.30649856,0.14156541,0.07758528,0.38411176,0.20459314,0.3438005,0.2197486,0.19220434,0.21420343,0.23077287,0.21680452,0.20086558,0.21511316,0.15837817,0.5426561,-0.08533907,0.21452147,0.3438653,-0.2318289,0.2533853,0.32822898,0.22043444,0.43162614,0.08931443,0.1422993,0.08905779,0.15267134,0.3100511,0.2222957,0.16423354,0.42471427,0.3354971,-0.21866791,-0.026733294,0.12690648,0.1353784,0.5388601,-0.3402349,0.086097956,0.01267224,0.19288738,0.11263089,0.1436938,0.17262627,0.01936536,0.24692036,0.20059516,-0.037549086,0.41159993,0.0721004,0.08592643,0.23598924,0.05394129,0.10513331,0.32998863,0.27761796,0.047015134,0.30948204,0.26219124,-0.21615098,0.03687853,0.116629295,0.046059504,-0.032196715,-0.034774147,-0.06863742,0.12891611,-0.02485075,-0.067253724,0.34767717,-0.03084992,0.2965398,0.33842653,0.25505686,-0.0018238181,0.108628675,0.1291538,0.4709209,0.2650879,0.12548703,0.30737543,0.025616506,0.23074651,0.33771563,0.14514981,0.2539555,0.061532322,0.2097828,0.02882393,0.5858298,0.47172186,0.05042951,0.09507041,-0.13120027,0.37043408,0.06367008,0.13230625,0.23863262,0.026544854,0.2433305,0.22607332,0.23691729,0.009889988,1.0,0.43280277,0.17712045,0.2832259,0.23099333,0.27986774,0.23619322,0.35160756,0.083174,0.3102715,0.25670004,0.35265663,-0.033515353,0.39484054,0.266282,0.21907884,0.35666448
remember,0.43177858,0.33779675,0.29130292,0.48601425,0.39845562,-0.0042898906,0.32430553,0.5865547,0.42541882,0.4369427,0.2293339,0.49071142,0.41740513,0.5415344,0.27276224,0.56647384,0.44399327,0.33358276,0.42987144,0.17851351,0.2704207,0.43505546,0.51002884,0.22397391,0.19808608,0.25293136,0.3049175,0.37286347,0.42686754,0.306936,0.504916,0.351857,0.38152537,0.25961035,0.27041778,0.07589764,0.30951998,0.43539593,0.4771533,0.31792974,0.44420943,0.55969477,0.32351837,0.35607824,0.40535817,0.29753837,0.25379953,0.34833056,0.37647665,0.20166725,0.42325184,0.35659865,0.25679892,0.16169228,0.32539043,0.490891,0.3909599,0.36569354,0.3847592,0.51351947,0.4565864,0.4123946,0.46056724,0.41587347,0.34456238,0.29438314,0.4595298,0.3859684,0.5091493,0.40908033,0.339763,0.14503263,0.25478414,0.26429906,0.12540853,0.43437827,0.6464157,0.5516879,0.48817793,0.23032579,0.3241765,0.41192505,0.3631787,0.24031837,0.48569807,0.3702451,0.506315,0.45651376,0.07709067,0.1565588,0.43374515,0.42181826,0.3020265,0.028177446,0.40010878,0.11168735,0.2905848,0.21451035,0.43671936,0.63795453,0.26091686,0.5503977,0.42871922,0.18946669,0.34409654,0.40001935,0.35147864,0.44503668,0.48194915,0.5121416,0.5680357,0.2628211,0.37760624,0.502724,0.6636566,0.04638689,0.27303982,0.39405462,0.46144873,0.09042491,0.25619888,0.13913842,0.47492406,0.37369785,0.18080273,0.63461345,0.21123332,0.3498924,0.35787416,0.44152075,0.112208486,0.54587936,0.5221335,0.4046114,0.15760905,0.19085267,0.46365285,0.32011396,0.3868667,0.61973625,0.3511348,0.34715968,0.27748644,0.3986871,0.6153451,0.31869662,0.409028,0.16020481,0.42116964,0.11003511,0.32792234,0.33268353,0.3393273,0.1974581,0.3462421,0.5369285,0.6471533,0.637199,0.26115397,0.43280277,1.0,0.43930992,0.43379712,-0.022438597,0.2793101,0.4189513,0.31177354,0.25743392,0.20854026,0.17771336,0.3278142,0.064915024,0.4731753,0.17151168,0.13130699,0.3705341
